,trace_name,original_trace_name
425,"bucket186$905,:3,:6000",PRO.UW_201802231716_NO
426,"bucket197$437,:3,:6000",PRZ.KR_20180116010012_NO
427,"bucket189$495,:3,:6000",PUK.AC_20180115074612_NO
428,"bucket190$5,:3,:6000",PUYO.EC_20180115144200_NO
429,"bucket197$545,:3,:6000",PUYO.EC_20180115172506_NO
430,"bucket190$610,:3,:6000",RABL.AU_20180115041448_NO
431,"bucket190$839,:3,:6000",RAO.IU_20180116031024_NO
432,"bucket191$45,:3,:6000",RCHB.BE_20180115062130_NO
433,"bucket191$173,:3,:6000",RCHB.BE_20180115135424_NO
434,"bucket192$332,:3,:6000",REDF.NN_201609030830_NO
435,"bucket193$223,:3,:6000",RMQ.AU_20180115081124_NO
436,"bucket193$271,:3,:6000",RMQ.AU_20180115125248_NO
437,"bucket197$755,:3,:6000",RMX.BC_20180115104524_NO
438,"bucket193$792,:3,:6000",RPV.CI_20180115044906_NO
439,"bucket193$1000,:3,:6000",RUB.NN_201411061907_NO
440,"bucket195$340,:3,:6000",SBC.CI_20180116004118_NO
441,"bucket195$412,:3,:6000",SBC.CI_20180116102506_NO
442,"bucket195$897,:3,:6000",SCOT.BK_201707072047_NO
443,"bucket195$913,:3,:6000",SCOT.BK_201707131219_NO
444,"bucket197$910,:3,:6000",SCOT.BK_201710250300_NO
445,"bucket196$110,:3,:6000",SCOT.BK_201710251845_NO
446,"bucket198$288,:3,:6000",SDDR.CU_20180115050018_NO
447,"bucket198$716,:3,:6000",SHEL.II_20180115062130_NO
448,"bucket198$752,:3,:6000",SHEL.II_20180115134354_NO
449,"bucket200$773,:3,:6000",SHO.CI_20180115204930_NO
450,"bucket201$54,:3,:6000",SHP.NN_201406250952_NO
451,"bucket201$488,:3,:6000",SIO5.AZ_20180115005354_NO
452,"bucket201$631,:3,:6000",SIT.AT_20180115100900_NO
453,"bucket208$166,:3,:6000",SIT.AT_20180115212224_NO
454,"bucket201$932,:3,:6000",SJX.BC_20180115014830_NO
455,"bucket201$935,:3,:6000",SJX.BC_20180115015406_NO
456,"bucket202$83,:3,:6000",SKAG.AT_20180116134518_NO
457,"bucket202$110,:3,:6000",SKAG.AT_20180116163154_NO
